"LAST.NAME","FIRST.NAME","DOB","POB","SSN","SEX","STREET.NUMBER","STREET.NAME","VOTER.REG.DATE","PARTY"
"VICKERY","ZACK","30254","LOUISIANNA","428-54-3285","MALE",249,"MARIGOLD",2003-05-13,"REPUBLICAN"
"BRIGHT","DONNIE","31269","CALIFORNIA","724-12-0326","MALE",NA,NA,2003-05-14,"UNDECLARED"
"HESTER","ROLAND","30135","CALIFORNIA","781-58-6452","MALE",NA,NA,2003-05-14,"UNDECLARED"
"STEIN","WHITNEY","24255","OREGON","718-50-3653","FEMALE",3004,"TONKINESE",2003-05-14,"DEMOCRAT"
"VINSON","EARNEST","30717","CALIFORNIA","310-11-6752","MALE",NA,NA,2003-05-14,"UNDECLARED"
"CALDERON","WALLACE","30077","NATURALIZED","823-28-4070","MALE",NA,NA,2003-05-15,"UNDECLARED"
"DELEON","ROSCOE","30304","UNK","250-33-8271","MALE",NA,NA,2003-05-15,"UNDECLARED"
"HART","DAN","30170","UNK","050-41-9918","MALE",NA,NA,2003-05-15,"UNDECLARED"
"PENA","ENRIQUE","31137","UNK","411-06-8962","MALE",NA,NA,2003-05-15,"UNDECLARED"
"SLAVICH","PERRY","29756","IDAHO","844-35-9752","MALE",193,"ANGORA",2003-05-15,"DEMOCRAT"
"SPEARS","GLENN","30249","CALIFORNIA","608-40-2806","MALE",NA,NA,2003-05-15,"UNDECLARED"
"WILDER","KELLY","31212","CALIFORNIA","370-28-9671","MALE",NA,NA,2003-05-15,"UNDECLARED"
"AKERS","ABEL","30653","CALIFORNIA","617-71-7870","MALE",NA,NA,2003-05-16,"UNDECLARED"
"BRADFORD","ANTOINE","30882","CALIFORNIA","552-03-1054","MALE",NA,NA,2003-05-16,"UNDECLARED"
"STUART","SHANNON","30911","CALIFORNIA","950-24-4490","MALE",NA,NA,2003-05-16,"UNDECLARED"
"TRAUB","CAROL","29757","ALDERWOOD","664-48-7636","FEMALE",1841,"SCOTTISH",2003-05-16,"DEMOCRAT"
"ALVARADO","GILBERTO","30678","CALIFORNIA","549-95-6761","MALE",NA,NA,2003-05-17,"UNDECLARED"
"BRADY","ROGELIO","30796","CALIFORNIA","776-33-8766","MALE",NA,NA,2003-05-17,"UNDECLARED"
"HESS","ROBERT","31254","CALIFORNIA","880-56-2054","MALE",NA,NA,2003-05-17,"UNDECLARED"
"HOLLOWAY","SANTIAGO","30891","NATURALIZED","486-80-5713","MALE",NA,NA,2003-05-17,"UNDECLARED"
"JOHNSON","ROLF","24258","ALDERWOOD","559-59-2596","MALE",1365,"PRICKLYPEAR",2003-05-17,"DEMOCRAT"
"LOTT","IAN","31210","NATURALIZED","408-30-7816","MALE",NA,NA,2003-05-17,"UNDECLARED"
"RUSH","STANLEY","30346","CALIFORNIA","103-38-3091","MALE",NA,NA,2003-05-17,"UNDECLARED"
"SCHAEFER","ERICK","30831","CALIFORNIA","071-53-6089","MALE",NA,NA,2003-05-17,"UNDECLARED"
"WALDEN","DARRIN","30837","UNK","014-01-9330","MALE",NA,NA,2003-05-17,"UNDECLARED"
"COLE","NATHAN","31023","NATURALIZED","527-59-3902","MALE",NA,NA,2003-05-18,"UNDECLARED"
"DUNN","LLOYD","30698","NATURALIZED","822-93-4735","MALE",NA,NA,2003-05-18,"UNDECLARED"
"LOWE","JOHNNIE","30790","CALIFORNIA","495-08-2753","MALE",NA,NA,2003-05-18,"UNDECLARED"
"MCALLISTER","EMILIO","30947","CALIFORNIA","626-61-9727","MALE",NA,NA,2003-05-18,"UNDECLARED"
"MEARS","VIOLET","30759","ALDERWOOD","862-65-0825","FEMALE",1209,"PIXIE",2003-05-18,"REPUBLICAN"
"STANLEY","KARL","31139","NATURALIZED","759-90-4420","MALE",NA,NA,2003-05-18,"UNDECLARED"
"CROWE","GILBERTO","30452","CALIFORNIA","429-93-8941","MALE",NA,NA,2003-05-19,"UNDECLARED"
"DUDLEY","GREG","30260","WASHINGTON","928-33-8321","MALE",1033,"BASENJI",2003-05-19,"REPUBLICAN"
"GIBBS","KRISTOPHER","30404","CALIFORNIA","614-43-3200","MALE",NA,NA,2003-05-19,"UNDECLARED"
"GILMORE","KENDALL","30026","NATURALIZED","026-02-5480","MALE",NA,NA,2003-05-19,"UNDECLARED"
"JACOBS","ERIK","30549","CALIFORNIA","194-13-0547","MALE",NA,NA,2003-05-19,"UNDECLARED"
"MCCLAIN","JASPER","30793","NATURALIZED","486-90-4179","MALE",NA,NA,2003-05-19,"UNDECLARED"
"SHEPPARD","MANUEL","30848","CALIFORNIA","006-94-7091","MALE",NA,NA,2003-05-19,"UNDECLARED"
"WINTER","TIMMY","30899","CALIFORNIA","873-32-2034","MALE",NA,NA,2003-05-19,"UNDECLARED"
"WOLF","HEATH","30657","CALIFORNIA","925-63-2310","MALE",NA,NA,2003-05-19,"UNDECLARED"
"ZIMMERMAN","TOMAS","30717","CALIFORNIA","260-76-3495","MALE",NA,NA,2003-05-19,"UNDECLARED"
"BALL","LUKE","30708","CALIFORNIA","526-60-6592","MALE",NA,NA,2003-05-20,"UNDECLARED"
"FISHER","NORMAN","30101","CALIFORNIA","186-94-7864","MALE",NA,NA,2003-05-20,"UNDECLARED"
"HAYDEN","JULIO","31272","CALIFORNIA","300-63-6720","MALE",NA,NA,2003-05-20,"UNDECLARED"
"HAYS","TREVOR","30173","CALIFORNIA","549-11-2127","MALE",NA,NA,2003-05-20,"UNDECLARED"
"MCMAKIN","SHANNON","26761","ALDERWOOD","759-80-7008","FEMALE",1435,"CHERRY",2003-05-20,"REPUBLICAN"
"STEIN","DARRYL","31241","CALIFORNIA","606-64-9989","MALE",NA,NA,2003-05-20,"UNDECLARED"
"VANG","JERMAINE","30231","UNK","374-52-4197","MALE",NA,NA,2003-05-20,"UNDECLARED"
"BRENNAN","LEROY","30124","CALIFORNIA","950-42-3250","MALE",NA,NA,2003-05-21,"UNDECLARED"
"BULLOCK","WILLIAM","30290","CALIFORNIA","304-21-2145","MALE",NA,NA,2003-05-21,"UNDECLARED"
"CANTU","CLYDE","30246","CALIFORNIA","486-36-6525","MALE",NA,NA,2003-05-21,"UNDECLARED"
"HARPER","VERNON","30714","UNK","434-32-2124","MALE",NA,NA,2003-05-21,"UNDECLARED"
"HENDRIX","WM","31116","CALIFORNIA","465-13-5769","MALE",NA,NA,2003-05-21,"UNDECLARED"
"LAMARCHE","TROY","30262","KENTUCKY","073-77-7129","MALE",226,"BLACKBERRY",2003-05-21,"REPUBLICAN"
"PAUL","CARROLL","30301","NATURALIZED","775-49-9310","MALE",NA,NA,2003-05-21,"UNDECLARED"
"BERNARD","CLAUDE","30868","CALIFORNIA","184-94-2164","MALE",NA,NA,2003-05-22,"UNDECLARED"
"GEORGE","LLORENE","29263","OREGON","151-86-6978","FEMALE",2998,"BOBTAIL",2003-05-22,"REPUBLICAN"
"KING","JEFFREY","29998","UNK","508-11-3511","MALE",NA,NA,2003-05-22,"UNDECLARED"
"MADISON","SANTOS","30658","CALIFORNIA","705-79-9796","MALE",NA,NA,2003-05-22,"UNDECLARED"
"PETTY","CECIL","30269","CALIFORNIA","697-30-0874","MALE",NA,NA,2003-05-22,"UNDECLARED"
"PRICE","JEREMY","30653","UNK","633-08-3781","MALE",NA,NA,2003-05-22,"UNDECLARED"
"SHARPE","ERNESTO","31136","CALIFORNIA","303-61-2281","MALE",NA,NA,2003-05-22,"UNDECLARED"
"VILLARREAL","WAYNE","30091","CALIFORNIA","907-27-7162","MALE",NA,NA,2003-05-22,"UNDECLARED"
"WILSON","CHARLES","30216","CALIFORNIA","278-34-8508","MALE",NA,NA,2003-05-22,"UNDECLARED"
"CHAMPION","BRIAN","29764","NORTH DAKOTA","598-27-8345","MALE",27,"COONHOUND",2003-05-23,"REPUBLICAN"
"CRAFT","JACKIE","30689","UNK","567-44-4318","MALE",NA,NA,2003-05-23,"UNDECLARED"
"KOCH","EDDIE","31194","CALIFORNIA","751-25-2326","MALE",NA,NA,2003-05-23,"UNDECLARED"
"MCGUIRE","SANTOS","30651","CALIFORNIA","882-51-2905","MALE",NA,NA,2003-05-23,"UNDECLARED"
"MONTGOMERY","RAUL","30498","CALIFORNIA","238-05-2466","MALE",NA,NA,2003-05-23,"UNDECLARED"
"BROCK","ALONZO","30845","NATURALIZED","674-03-9778","MALE",NA,NA,2003-05-24,"UNDECLARED"
"GOFF","KERRY","30449","CALIFORNIA","277-86-5772","MALE",NA,NA,2003-05-24,"UNDECLARED"
"HUNTER","HERBERT","31231","CALIFORNIA","407-10-3795","MALE",NA,NA,2003-05-24,"UNDECLARED"
"ROSBACH","MARGE","30765","MONTANA","663-82-3670","FEMALE",164,"FOURTEENTH",2003-05-24,"REPUBLICAN"
"ROSS","EUGENE","30616","CALIFORNIA","859-23-7064","MALE",NA,NA,2003-05-24,"UNDECLARED"
"WILEY","SCOTTY","31041","NATURALIZED","280-12-7470","MALE",NA,NA,2003-05-24,"UNDECLARED"
"ANDREWS","JOHN","31196","ALDERWOOD","145-80-5267","MALE",672,"MARIGOLD",2003-05-25,"INDEPENDENT"
"RAY","DEAN","30260","UNK","060-82-0641","MALE",NA,NA,2003-05-25,"UNDECLARED"
"RHODES","TERRENCE","30179","CALIFORNIA","991-89-2985","MALE",NA,NA,2003-05-25,"UNDECLARED"
"RICHARDSON","LAWRENCE","30680","CALIFORNIA","509-69-7656","MALE",NA,NA,2003-05-25,"UNDECLARED"
"ROSALES","DANA","31106","CALIFORNIA","065-28-8445","MALE",NA,NA,2003-05-25,"UNDECLARED"
"BACON","TOMAS","30046","UNK","073-67-7186","MALE",NA,NA,2003-05-26,"UNDECLARED"
"CARVER","ELMER","30270","CALIFORNIA","376-20-8820","MALE",NA,NA,2003-05-26,"UNDECLARED"
"DALTON","CHARLES","30615","CALIFORNIA","825-75-7027","MALE",NA,NA,2003-05-26,"UNDECLARED"
"IRWIN","LORENZO","30783","CALIFORNIA","833-66-1210","MALE",NA,NA,2003-05-26,"UNDECLARED"
"KISSIRE","NOVEMBER","29767","MONTANA","997-65-7481","FEMALE",189,"BOBTAIL",2003-05-26,"DEMOCRAT"
"MARKS","CARL","30392","CALIFORNIA","462-60-2372","MALE",NA,NA,2003-05-26,"UNDECLARED"
"MCDANIEL","STUART","30820","UNK","340-64-7692","MALE",NA,NA,2003-05-26,"UNDECLARED"
"ANDERSON","COLE","29768","ALDERWOOD","713-39-3089","MALE",12,"MAIN",2003-05-27,"DEMOCRAT"
"BAKER","GREGORY","30260","UNK","545-74-0643","MALE",NA,NA,2003-05-27,"UNDECLARED"
"CLARK","RONALD","30929","UNK","453-19-9612","MALE",NA,NA,2003-05-27,"UNDECLARED"
"GILBERT","JAVIER","31237","CALIFORNIA","222-90-8357","MALE",NA,NA,2003-05-27,"UNDECLARED"
"NORMAN","SYLVESTER","30947","CALIFORNIA","768-65-7516","MALE",NA,NA,2003-05-27,"UNDECLARED"
"SARGENT","GEOFFREY","30941","NATURALIZED","125-90-9345","MALE",NA,NA,2003-05-27,"UNDECLARED"
"TAYLOR","THOMAS","31140","CALIFORNIA","078-86-5590","MALE",NA,NA,2003-05-27,"UNDECLARED"
"VILLANUEVA","SHELDON","30101","CALIFORNIA","974-92-0850","MALE",NA,NA,2003-05-27,"UNDECLARED"
"BISHOP","ANDRE","31040","CALIFORNIA","070-56-2567","MALE",NA,NA,2003-05-28,"UNDECLARED"
"BRITT","MORRIS","30089","UNK","159-98-8440","MALE",NA,NA,2003-05-28,"UNDECLARED"
"SCHAFER","MARGARET","29769","UTAH","916-59-4634","FEMALE",680,"TIFFANY",2003-05-28,"DEMOCRAT"
"GRANT","TOM","31327","NATURALIZED","686-15-1246","MALE",NA,NA,2003-05-29,"UNDECLARED"
"JOSEPH","SPENCER","31095","NATURALIZED","040-08-5894","MALE",NA,NA,2003-05-29,"UNDECLARED"
"SAMS","NICK","29770","OREGON","018-22-7709","MALE",3841,"SUNFLOWER",2003-05-29,"DEMOCRAT"
"FITZGERALD","MARCOS","30732","CALIFORNIA","690-44-5426","MALE",NA,NA,2003-05-30,"UNDECLARED"
"HATCHER","NOAH","30705","CALIFORNIA","745-95-7980","MALE",NA,NA,2003-05-30,"UNDECLARED"
"KILLINGER","KATHY","29771","ALDERWOOD","421-50-7481","FEMALE",2569,"TWINBERRY",2003-05-30,"DEMOCRAT"
"KNOX","WALTER","31008","UNK","096-91-0268","MALE",NA,NA,2003-05-30,"UNDECLARED"
"LEACH","ERNEST","30600","CALIFORNIA","561-44-4834","MALE",NA,NA,2003-05-30,"UNDECLARED"
"RICE","MARCUS","30106","CALIFORNIA","929-15-2409","MALE",NA,NA,2003-05-30,"UNDECLARED"
"SALAS","CHARLIE","30858","NATURALIZED","412-66-7355","MALE",NA,NA,2003-05-30,"UNDECLARED"
"WATERS","ISMAEL","30298","UNK","583-65-8573","MALE",NA,NA,2003-05-30,"UNDECLARED"
"COTE","WADE","30659","NATURALIZED","479-31-0893","MALE",NA,NA,2003-05-31,"UNDECLARED"
"DIXON","RANDALL","30227","CALIFORNIA","808-32-7150","MALE",NA,NA,2003-05-31,"UNDECLARED"
"HORTON","MORRIS","29999","NATURALIZED","213-65-8062","MALE",NA,NA,2003-05-31,"UNDECLARED"
"MAYS","MARK","30272","NEBRASKA","123-83-0884","MALE",231,"CORNFLOWER",2003-05-31,"REPUBLICAN"
"MCCARTY","NELSON","30213","CALIFORNIA","919-56-3664","MALE",NA,NA,2003-05-31,"UNDECLARED"
"ALEXANDER","LINDA","24273","ALDERWOOD","284-75-6547","FEMALE",1397,"NINETEENTH",2003-06-01,"DEMOCRAT"
"BRIGGS","HUGO","30681","UNK","364-13-1650","MALE",NA,NA,2003-06-01,"UNDECLARED"
"MATHIS","TOBY","30451","CALIFORNIA","259-46-2041","MALE",NA,NA,2003-06-01,"UNDECLARED"
"PADILLA","NICOLAS","30280","NATURALIZED","193-37-9758","MALE",NA,NA,2003-06-01,"UNDECLARED"
"SMITH","JAMES","30717","NATURALIZED","745-30-2465","MALE",NA,NA,2003-06-01,"UNDECLARED"
"BARRY","WESLEY","30421","UNK","870-80-1287","MALE",NA,NA,2003-06-02,"UNDECLARED"
"BURNS","BERNARD","30111","UNK","722-48-6314","MALE",NA,NA,2003-06-02,"UNDECLARED"
"CRUMB","BOB","29774","WASHINGTON","335-93-6098","MALE",37,"BEARBERRY",2003-06-02,"DEMOCRAT"
"HOLCOMB","RUDY","30057","UNK","621-31-2371","MALE",NA,NA,2003-06-02,"UNDECLARED"
"SANDERS","LOUIS","30691","CALIFORNIA","483-64-6796","MALE",NA,NA,2003-06-02,"UNDECLARED"
"SCOTT","STEPHEN","31238","CALIFORNIA","505-61-0308","MALE",NA,NA,2003-06-02,"UNDECLARED"
"WALSH","HUBERT","30223","UNK","744-03-1161","MALE",NA,NA,2003-06-02,"UNDECLARED"
"CHASE","MORGAN","30970","CALIFORNIA","234-84-0027","MALE",NA,NA,2003-06-03,"UNDECLARED"
"GARNER","JEAN","31027","CALIFORNIA","868-06-5193","MALE",NA,NA,2003-06-03,"UNDECLARED"
"HORN","DESMOND","31264","CALIFORNIA","837-35-4307","MALE",NA,NA,2003-06-03,"UNDECLARED"
"HUBLER","MARJORIE","30275","NEW HAMPSHIRE","646-20-8241","FEMALE",291,"RAGDOLL",2003-06-03,"DEMOCRAT"
"VALENCIA","DELBERT","30962","CALIFORNIA","879-88-7148","MALE",NA,NA,2003-06-03,"UNDECLARED"
"BUCKLEY","CLIFFORD","30968","CALIFORNIA","922-63-9811","MALE",NA,NA,2003-06-04,"UNDECLARED"
"CONWAY","ALBERT","31329","CALIFORNIA","554-16-1307","MALE",NA,NA,2003-06-04,"UNDECLARED"
"GILES","JESUS","30075","CALIFORNIA","057-21-7613","MALE",NA,NA,2003-06-04,"UNDECLARED"
"JENKINS","BOBBY","31282","CALIFORNIA","111-24-4234","MALE",NA,NA,2003-06-04,"UNDECLARED"
"LE","ROBIN","30888","CALIFORNIA","689-05-7033","MALE",NA,NA,2003-06-04,"UNDECLARED"
"MCKAY","KURT","30729","CALIFORNIA","929-44-1232","MALE",NA,NA,2003-06-04,"UNDECLARED"
"OLIVER","MILTON","30892","UNK","716-71-1225","MALE",NA,NA,2003-06-04,"UNDECLARED"
"OLSON","JORGE","30905","UNK","586-50-4429","MALE",NA,NA,2003-06-04,"UNDECLARED"
"QUINN","WILBERT","30781","NATURALIZED","221-37-6726","MALE",NA,NA,2003-06-04,"UNDECLARED"
"SPENCER","WES","30776","ALDERWOOD","817-15-1564","MALE",3444,"BOBTAIL",2003-06-04,"DEMOCRAT"
"BALLARD","DREW","30154","NATURALIZED","836-08-4254","MALE",NA,NA,2003-06-05,"UNDECLARED"
"LIIKALA","PAM","30777","ALDERWOOD","816-97-0792","FEMALE",150,"SPANIEL",2003-06-05,"REPUBLICAN"
"WILLIAMSON","CHESTER","30919","CALIFORNIA","320-39-1635","MALE",NA,NA,2003-06-05,"UNDECLARED"
"BENWARD","ROBERT","24278","ALDERWOOD","974-89-2470","MALE",1316,"BORZOI",2003-06-06,"REPUBLICAN"
"BLEVINS","TRAVIS","30392","NATURALIZED","142-63-7650","MALE",NA,NA,2003-06-06,"UNDECLARED"
"BOYCE","DOYLE","30912","UNK","301-78-4200","MALE",NA,NA,2003-06-06,"UNDECLARED"
"CABRERA","RUBEN","30417","CALIFORNIA","244-88-1769","MALE",NA,NA,2003-06-06,"UNDECLARED"
"CERVANTES","BRETT","30426","CALIFORNIA","115-92-5362","MALE",NA,NA,2003-06-06,"UNDECLARED"
"CURTIS","ALBERTO","30496","CALIFORNIA","637-59-4464","MALE",NA,NA,2003-06-06,"UNDECLARED"
"MURPHY","KEITH","31145","NATURALIZED","776-83-6299","MALE",NA,NA,2003-06-06,"UNDECLARED"
"NIEVES","JONATHON","30846","NATURALIZED","995-37-2666","MALE",NA,NA,2003-06-06,"UNDECLARED"
"TOWNSEND","ROBIN","29998","NATURALIZED","445-72-0449","MALE",NA,NA,2003-06-06,"UNDECLARED"
"CHAMBERS","MARION","30368","UNK","970-04-3904","MALE",NA,NA,2003-06-07,"UNDECLARED"
"DELACRUZ","GUILLERMO","30124","UNK","547-91-4128","MALE",NA,NA,2003-06-07,"UNDECLARED"
"GASSMAN","THERESE","29779","ALDERWOOD","995-73-1063","FEMALE",1589,"FIFTH",2003-06-07,"REPUBLICAN"
"ROUSE","WILBERT","30795","NATURALIZED","911-54-9359","MALE",NA,NA,2003-06-07,"UNDECLARED"
"BARNETT","BYRON","30292","CALIFORNIA","177-06-9065","MALE",NA,NA,2003-06-08,"UNDECLARED"
"BARR","HENRY","29280","IDAHO","417-50-8357","MALE",89,"PEONY",2003-06-08,"REPUBLICAN"
"COOKE","SYLVESTER","30593","CALIFORNIA","558-05-1520","MALE",NA,NA,2003-06-08,"UNDECLARED"
"KLEIN","WILFRED","31260","NATURALIZED","573-52-3403","MALE",NA,NA,2003-06-08,"UNDECLARED"
"ROMAN","VICENTE","30610","UNK","590-26-0588","MALE",NA,NA,2003-06-08,"UNDECLARED"
"SHAW","LEROY","30234","CALIFORNIA","277-55-2754","MALE",NA,NA,2003-06-08,"UNDECLARED"
"STEVENS","FRANCIS","30984","UNK","207-45-0098","MALE",NA,NA,2003-06-08,"UNDECLARED"
"CRAVENS","SHELLY","30846","OREGON","815-55-2921","FEMALE",182,"KOMONDOR",2003-06-09,"REPUBLICAN"
"GRAHAM","LUIS","30648","CALIFORNIA","017-37-1436","MALE",NA,NA,2003-06-09,"UNDECLARED"
"GUY","JULIAN","30362","NATURALIZED","004-29-8259","MALE",NA,NA,2003-06-09,"UNDECLARED"
"HURST","SAMUEL","30125","CALIFORNIA","660-22-2484","MALE",NA,NA,2003-06-09,"UNDECLARED"
"NOEL","ISRAEL","30961","CALIFORNIA","978-25-5180","MALE",NA,NA,2003-06-09,"UNDECLARED"
"PRATT","JOSH","30230","CALIFORNIA","835-70-4637","MALE",NA,NA,2003-06-09,"UNDECLARED"
"VAUGHAN","HUGH","30911","UNK","409-33-6627","MALE",NA,NA,2003-06-09,"UNDECLARED"
"DODD","CLAY","29994","CALIFORNIA","514-09-3895","MALE",NA,NA,2003-06-10,"UNDECLARED"
"EICK","JON","30282","ALDERWOOD","148-40-1587","MALE",672,"FIRST",2003-06-10,"REPUBLICAN"
"GARRETT","FERNANDO","30574","CALIFORNIA","367-45-9524","MALE",NA,NA,2003-06-10,"UNDECLARED"
"LEONARD","KENNY","30069","CALIFORNIA","610-89-0361","MALE",NA,NA,2003-06-10,"UNDECLARED"
"SAVAGE","ELLIOT","30202","CALIFORNIA","412-07-4659","MALE",NA,NA,2003-06-10,"UNDECLARED"
"ALFORD","TERRANCE","30079","UNK","167-63-7982","MALE",NA,NA,2003-06-11,"UNDECLARED"
"DICKERSON","STACY","30505","UNK","012-38-7497","MALE",NA,NA,2003-06-11,"UNDECLARED"
"GREEN","JANICE","30783","UTAH","180-28-6161","FEMALE",107,"PALM",2003-06-11,"REPUBLICAN"
"HAMPTON","EARNEST","30330","CALIFORNIA","029-41-7424","MALE",NA,NA,2003-06-11,"UNDECLARED"
"NICHOLS","JIM","30605","CALIFORNIA","777-50-7042","MALE",NA,NA,2003-06-11,"UNDECLARED"
"PHELPS","DOMINGO","31168","NATURALIZED","034-98-5684","MALE",NA,NA,2003-06-11,"UNDECLARED"
"HENRY","JOEL","30508","NATURALIZED","186-42-8109","MALE",NA,NA,2003-06-12,"UNDECLARED"
"KNOWLES","DEVIN","31037","UNK","670-82-5202","MALE",NA,NA,2003-06-12,"UNDECLARED"
"MCLEOD","KELVIN","30763","CALIFORNIA","235-07-8203","MALE",NA,NA,2003-06-12,"UNDECLARED"
"ONEIL","COLIN","30884","CALIFORNIA","434-07-1569","MALE",NA,NA,2003-06-12,"UNDECLARED"
"WINDUS","WINSTON","30284","NORTH CAROLINA","502-63-6352","MALE",221,"MALAMUTE",2003-06-12,"INDEPENDENT"
"AGUILAR","RUDY","31166","CALIFORNIA","398-09-0844","MALE",NA,NA,2003-06-13,"UNDECLARED"
"DASCHBACH","GINA","30785","ALDERWOOD","348-82-8525","FEMALE",2268,"ESKIMO",2003-06-13,"DEMOCRAT"
"HAMMOND","ROOSEVELT","31097","CALIFORNIA","160-36-3030","MALE",NA,NA,2003-06-13,"UNDECLARED"
"HOWE","ANGEL","30337","CALIFORNIA","324-85-3672","MALE",NA,NA,2003-06-13,"UNDECLARED"
"KAUFMAN","HORACE","30969","CALIFORNIA","546-40-4381","MALE",NA,NA,2003-06-13,"UNDECLARED"
"ROBERTS","PETER","30494","CALIFORNIA","578-16-0281","MALE",NA,NA,2003-06-13,"UNDECLARED"
"ARCHER","JAKE","30940","CALIFORNIA","392-44-5555","MALE",NA,NA,2003-06-14,"UNDECLARED"
"BASS","CONRAD","31337","CALIFORNIA","887-89-7943","MALE",NA,NA,2003-06-14,"UNDECLARED"
"BENNETT","AARON","30399","NATURALIZED","785-71-0592","MALE",NA,NA,2003-06-14,"UNDECLARED"
"MOONEY","ARTURO","30753","CALIFORNIA","820-72-6700","MALE",NA,NA,2003-06-14,"UNDECLARED"
"SALINAS","KENNETH","30013","CALIFORNIA","128-45-8657","MALE",NA,NA,2003-06-14,"UNDECLARED"
"SPENCER","MARTIN","30851","MONTANA","195-35-1771","MALE",157,"SPRUCE",2003-06-14,"DEMOCRAT"
"TYLER","MACK","31101","CALIFORNIA","759-59-4295","MALE",NA,NA,2003-06-14,"UNDECLARED"
"WALLS","JOHNNY","30837","CALIFORNIA","762-80-8679","MALE",NA,NA,2003-06-14,"UNDECLARED"
"DEAN","CHRISTIAN","31068","NATURALIZED","513-76-0583","MALE",NA,NA,2003-06-15,"UNDECLARED"
"ELLISON","NICHOLAS","30667","CALIFORNIA","467-62-3773","MALE",NA,NA,2003-06-15,"UNDECLARED"
"HOPKINS","IAN","30235","CALIFORNIA","956-33-3630","MALE",NA,NA,2003-06-15,"UNDECLARED"
"INGERSOLL","ANDREA","29787","MEXICO","368-13-1767","FEMALE",50,"MUM",2003-06-15,"DEMOCRAT"
"MERRILL","SETH","30295","CALIFORNIA","350-98-8522","MALE",NA,NA,2003-06-15,"UNDECLARED"
"PENNINGTON","RAY","30958","CALIFORNIA","457-65-5968","MALE",NA,NA,2003-06-15,"UNDECLARED"
"SPRINGER","AMOS","30289","UNK","291-15-4110","MALE",NA,NA,2003-06-15,"UNDECLARED"
"BEST","RICKY","29983","NATURALIZED","706-44-0489","MALE",NA,NA,2003-06-16,"UNDECLARED"
"BLACKWELL","DANIEL","30025","CALIFORNIA","376-12-9840","MALE",NA,NA,2003-06-16,"UNDECLARED"
"CASEY","TIMMY","30226","NATURALIZED","381-45-0906","MALE",NA,NA,2003-06-16,"UNDECLARED"
"FLETCHER","KENT","30771","UNK","274-95-4004","MALE",NA,NA,2003-06-16,"UNDECLARED"
"NICHOLS","LARRY","24288","ALDERWOOD","677-39-6277","MALE",650,"PALM",2003-06-16,"DEMOCRAT"
"CHAMBERLAIN","EMANUEL","30305","UNK","870-40-1703","MALE",NA,NA,2003-06-17,"UNDECLARED"
"CUMMINGS","CAMERON","30575","NATURALIZED","186-93-5131","MALE",NA,NA,2003-06-17,"UNDECLARED"
"GROHS","SHARON","29789","ALDERWOOD","612-19-3232","FEMALE",1491,"MALTESE",2003-06-17,"DEMOCRAT"
"HUDSON","LEON","30299","CALIFORNIA","464-69-8693","MALE",NA,NA,2003-06-17,"UNDECLARED"
"LYNCH","JESSIE","30440","NATURALIZED","059-27-8218","MALE",NA,NA,2003-06-17,"UNDECLARED"
"MCCRAY","BLAKE","30533","UNK","730-87-5616","MALE",NA,NA,2003-06-17,"UNDECLARED"
"RANKIN","CLARK","30063","CALIFORNIA","558-01-8546","MALE",NA,NA,2003-06-17,"UNDECLARED"
"DODSON","NATHAN","30151","CALIFORNIA","827-77-2244","MALE",NA,NA,2003-06-18,"UNDECLARED"
"MOONEY","MIKE","29790","ALABAMA","577-19-0905","MALE",875,"SELKIRK",2003-06-18,"REPUBLICAN"
"PARK","CORNELIUS","30406","CALIFORNIA","072-77-2171","MALE",NA,NA,2003-06-18,"UNDECLARED"
"SPENCER","DEREK","31186","UNK","798-98-5730","MALE",NA,NA,2003-06-18,"UNDECLARED"
"SWEENEY","ROGER","30537","UNK","437-12-2693","MALE",NA,NA,2003-06-18,"UNDECLARED"
"BURRIS","OMAR","31244","CALIFORNIA","867-05-5169","MALE",NA,NA,2003-06-19,"UNDECLARED"
"FLYNN","MICAH","31254","CALIFORNIA","191-54-1376","MALE",NA,NA,2003-06-19,"UNDECLARED"
"KINNEY","HOMER","30835","CALIFORNIA","581-87-3218","MALE",NA,NA,2003-06-19,"UNDECLARED"
"RANGEL","CALEB","30835","UNK","306-37-8015","MALE",NA,NA,2003-06-19,"UNDECLARED"
"ROY","VALERIE","30791","MONTANA","291-62-7825","FEMALE",247,"MASTIFF",2003-06-19,"DEMOCRAT"
"SIMMS","EDMOND","30782","NATURALIZED","741-74-2193","MALE",NA,NA,2003-06-19,"UNDECLARED"
"GIBSON","VINCENT","31169","NATURALIZED","196-67-4849","MALE",NA,NA,2003-06-20,"UNDECLARED"
"GILL","DALLAS","31154","CALIFORNIA","397-07-1635","MALE",NA,NA,2003-06-20,"UNDECLARED"
"GUTIERREZ","REGINALD","30499","CALIFORNIA","767-43-9442","MALE",NA,NA,2003-06-20,"UNDECLARED"
"MCNEILL","BOB","30792","OREGON","594-11-2166","MALE",273,"SUMAC",2003-06-20,"DEMOCRAT"
"FREDERICK","CLIFTON","30447","CALIFORNIA","610-81-1822","MALE",NA,NA,2003-06-21,"UNDECLARED"
"GUTHRIE","RODOLFO","31325","UNK","600-82-2316","MALE",NA,NA,2003-06-21,"UNDECLARED"
"OSBORN","NEIL","31286","CALIFORNIA","627-94-4640","MALE",NA,NA,2003-06-21,"UNDECLARED"
